given_name,family_name,gender,birthdate,language,street,postcode,city,country,latitude,longitude,phone_number
Severiano,Suárez,male,2000-08-09,es,Alameda Onofre Sarabia 81,34545,Segovia,Spain,43.395014,-4.488641,+34 982986767
Vito,Zaragoza,male,1958-02-05,es,Vial de Manuel Sans 640 Puerta 9 ,32978,La Coruña,Spain,37.492806,-5.734103,+34986 39 34 28
Humberto,Cabeza,male,1969-02-06,es,Alameda de Adora Gracia 69 Puerta 9 ,28625,Vizcaya,Spain,40.524924,-6.027038,+34 945595363
Lisandro,Burgos,male,1960-12-08,es,Vial de Pánfilo Manzano 804 Puerta 6 ,45428,Valencia,Spain,37.068305,-5.976351,+34803 802 515
Armida,Ramos,female,1963-10-07,es,Glorieta de Ariadna Ochoa 888 Piso 0 ,03684,Asturias,Spain,40.835952,-4.37174,+34848484872
Esmeralda,Dominguez,female,1987-06-16,es,Cañada Francisco Jose Piña 682,06351,Málaga,Spain,37.026942,-2.035042,+34 978 21 18 47
Olivia,Huertas,female,1969-11-05,es,C. Julia Olmo 1 Piso 6 ,27716,Almería,Spain,36.674961,-5.456567,+34843378527
Crescencia,Morales,female,2007-10-14,es,Alameda Inocencio Zamora 8,47010,Teruel,Spain,41.13098,0.417846,+34 947475620
Angelino,Corbacho,male,1948-06-20,es,Rambla Ale Costa 59 Apt. 77 ,03648,Lleida,Spain,40.023085,-1.929322,+34974556678
Candelario,Prieto,male,1952-10-12,es,Camino Basilio Teruel 76,22367,Cantabria,Spain,39.739334,-2.542125,+34820 496 379
Macaria,Dávila,female,1937-07-19,es,Calle de Chita Piñol 244 Apt. 10 ,31350,Sevilla,Spain,43.023877,-9.099853,+34680 86 98 24
Amelia,Martín,female,1944-07-13,es,Pasaje Mercedes Rodriguez 2,01705,Navarra,Spain,42.401229,-1.676746,+34883604700
Odalis,Abril,female,2002-08-18,es,Glorieta de Wálter Caballero 37 Apt. 46 ,49321,Vizcaya,Spain,40.635296,-1.871049,+34 979359649
Ciriaco,Clemente,male,1971-06-12,es,Ronda Feliciana Rico 66,13937,Álava,Spain,42.387983,-8.880714,+34871878363
Isaías,Esteve,male,1943-06-21,es,Vial Pacífica Moliner 85,50948,Castellón,Spain,41.527855,-4.528509,+34927985265
Hilario,Campo,male,1983-12-22,es,Cañada Morena Dueñas 99,36861,Granada,Spain,36.220532,-5.493013,+34887 92 64 01
Francisco,Ramirez,male,2004-09-29,es,Via de Julie Bello 86 Piso 5 ,34082,Teruel,Spain,39.502258,-2.407149,+34920 56 40 32
Guadalupe,Arranz,female,1957-08-04,es,Alameda Marcia Rios 120 Apt. 06 ,20401,Murcia,Spain,39.969204,-4.29448,+34886 315 874
Albert,Arias,male,1979-12-17,es,Ronda Dionisia Muro 3,28059,Lleida,Spain,41.48813,-2.999017,+34 927 42 76 90
Eufemia,Uribe,female,2006-09-25,es,Pasadizo de Inmaculada Domínguez 72 Puerta 4 ,22029,Segovia,Spain,42.156796,-2.368673,+34941210716
Inmaculada,Campo,female,1985-06-06,es,Alameda Amparo Giralt 41,26231,Santa Cruz de Tenerife,Spain,42.417794,2.704758,+34880744837
Demetrio,Muñoz,male,1955-08-04,es,Acceso Matilde Vazquez 41,15003,Tarragona,Spain,43.227377,-2.904338,+34848 79 16 10
Rolando,Landa,male,1992-05-21,es,C. Aarón Morera 37,37494,Baleares,Spain,38.122511,-6.791419,+34945958206
Tania,Higueras,female,1946-03-19,es,Cañada de Ana Sofía Nicolás 69,34007,Cuenca,Spain,42.776923,-4.327718,+34 803 74 58 71
Albino,Checa,male,1950-03-17,es,Glorieta Severiano Ayllón 6,27557,Huesca,Spain,40.949599,-4.961923,+34925 459 382
Efraín,Rueda,male,1992-08-11,es,Via Dolores Hidalgo 14 Apt. 16 ,39791,Cádiz,Spain,41.305284,0.268414,+34 872 01 62 18
Lilia,Viña,female,1999-07-01,es,Camino Edgardo Jaén 94 Puerta 1 ,01615,Valladolid,Spain,41.971081,-3.498244,+34 878 451 827
Marisa,Valera,female,1980-12-06,es,Urbanización de Azucena Ripoll 421,03274,Madrid,Spain,41.958112,-1.042832,+34969 198 876
Trinidad,Porcel,female,1998-08-28,es,Rambla Rita Juárez 28,03680,Valencia,Spain,37.375623,-1.696029,+34728 55 40 98
Jeremías,Alvarado,male,1953-03-14,es,Rambla Melisa Royo 44 Piso 6 ,43181,Barcelona,Spain,41.776256,-2.005655,+34947200115
Anacleto,Ochoa,male,2005-02-16,es,Callejón Joel Barroso 59,42366,Huelva,Spain,37.679915,-2.325625,+34 846843598
Elba,Bauzà,female,1968-11-01,es,Cañada Domitila Posada 41 Piso 8 ,08556,Navarra,Spain,41.965691,3.016594,+34673 831 898
Sancho,Naranjo,male,1957-10-23,es,Ronda Dan Cornejo 37,29516,La Coruña,Spain,41.282,-2.867444,+34845 165 907
Salomé,Egea,female,1991-08-02,es,Cañada de Pía Boix 58,35969,Santa Cruz de Tenerife,Spain,41.193158,0.502415,+34823 80 19 04
Eulalia,Ramos,female,1978-07-07,es,Acceso de Teodora Batalla 92 Puerta 1 ,31639,Baleares,Spain,40.825904,-1.10646,+34803684604
Trini,Baena,female,1990-09-21,es,Ronda Abigaíl Carlos 6,44170,La Rioja,Spain,43.559555,-6.860743,+34800 553 851
Benita,Flor,female,2003-07-10,es,Glorieta de Rosaura Sala 284,01234,Burgos,Spain,42.980871,-8.593699,+34 942065588
Olivia,Duque,female,2002-03-25,es,Ronda Calista Dávila 64,38587,Cuenca,Spain,38.661752,-3.366401,+34 806 94 36 63
Nicolasa,Tapia,female,1943-08-27,es,Calle de Leonardo Vallejo 96 Apt. 98 ,18911,Navarra,Spain,37.427133,-2.681892,+34 887881538
Reyes,Ros,male,1952-02-07,es,Camino Victoriano Téllez 23 Piso 2 ,41856,Zaragoza,Spain,40.291528,-2.589885,+34 924 625 873
Concha,Izaguirre,female,1978-04-10,es,Acceso Silvestre Gracia 485 Piso 2 ,04119,Lugo,Spain,42.626793,-2.020259,+34884 384 197
Verónica,Pedrosa,female,1940-11-05,es,Acceso de Clímaco Ugarte 31 Piso 8 ,49751,León,Spain,36.478429,-4.973386,+34848946355
Curro,Bosch,male,1977-10-10,es,Paseo Rosalinda Torrents 41,51054,Madrid,Spain,42.651947,-5.34185,+34 915743679
Diego,Cabrero,male,1947-03-12,es,Camino de Bibiana Carbonell 429 Apt. 52 ,48868,Ourense,Spain,41.812509,-5.44571,+34 888933502
Dani,Paniagua,male,1937-08-23,es,Avenida de Rocío Andres 580,01305,Toledo,Spain,38.027316,-1.742718,+34 923 40 09 40
Mar,Marqués,female,1946-02-26,es,Pasadizo de Nydia Caballero 38,51608,Almería,Spain,41.387675,-6.18489,+34732 92 08 96
Carlos,Cerezo,male,1949-05-29,es,Avenida de Coral Yuste 491,41065,Valencia,Spain,37.352299,-5.03953,+34 734 723 433
Silvestre,Rosales,male,1976-06-19,es,Callejón Marcelino Montes 595 Piso 2 ,20303,Álava,Spain,36.97324,-2.789105,+34822 99 32 26
Román,Castellanos,male,2007-04-24,es,Alameda Jose Ibarra 56,34800,Santa Cruz de Tenerife,Spain,42.903582,-2.686427,+34 900 91 39 78
Amelia,Garcia,female,1963-06-11,es,C. de Flora Echevarría 983 Puerta 5 ,06633,Zamora,Spain,39.116904,-4.331367,+34 880177640
Miriam,Mármol,female,1982-09-09,es,C. de Salvador Mascaró 918,28848,La Rioja,Spain,41.104787,-0.711851,+34 873 59 78 28
Pedro,Martinez,male,1951-03-12,es,Callejón de Glauco Guzmán 76 Piso 1 ,02704,Cáceres,Spain,39.924007,-5.32068,+34 883 508 002
Reyes,Rodriguez,male,1994-05-02,es,Pasadizo Isa Torrent 79 Apt. 56 ,26847,Guadalajara,Spain,38.559002,-6.278046,+34 925252012
Wilfredo,Gálvez,male,1960-01-29,es,Cañada de Aurora Contreras 99 Apt. 15 ,05204,Cuenca,Spain,40.296356,-5.361033,+34941 97 79 63
Teodosio,Buendía,male,2004-06-19,es,Camino Rosario Ros 33 Puerta 1 ,40972,Sevilla,Spain,40.287125,-6.393478,+34738652484
Jose Manuel,Macias,male,1964-10-24,es,Plaza Aitana Carballo 18,04216,Palencia,Spain,39.251521,-5.529049,+34 875 48 46 45
Eligio,Torrens,male,1975-08-28,es,Callejón Liliana Casado 621,43305,Melilla,Spain,36.843939,-2.047072,+34885 950 368
Aura,Fajardo,female,1943-06-10,es,Glorieta de Esther Izaguirre 6 Puerta 0 ,30852,Baleares,Spain,41.817587,-0.964943,+34 922201978
Miguela,Aparicio,female,1952-10-12,es,Calle de Atilio Pont 52,05080,Albacete,Spain,37.947849,-3.852983,+34942 527 956
Odalis,Uriarte,female,2005-03-27,es,Camino Valerio Calzada 64,01435,Albacete,Spain,38.742528,-1.70406,+34984525516
Angelino,Farré,male,1972-11-06,es,Plaza de Juan Pablo Bertrán 99,04873,Lleida,Spain,38.779164,-6.778872,+34 822 920 093
Loreto,Huertas,male,1970-12-24,es,Urbanización Soraya Caro 31,27718,Alicante,Spain,39.423826,-5.615516,+34920 972 348
Pascual,Abril,male,1975-11-09,es,Callejón Carlota Santiago 93 Puerta 1 ,25806,Navarra,Spain,42.99574,-1.855101,+34878 986 117
Felipe,Arrieta,male,1937-01-30,es,Paseo de Nidia Coll 69 Puerta 5 ,02937,Zamora,Spain,37.808135,-2.988689,+34 707198437
Feliciana,Carretero,female,1937-10-12,es,Pasaje de Juan Pablo Gallo 94,36126,Guadalajara,Spain,42.220838,0.172133,+34 888031076
Octavio,Vicente,male,1994-10-27,es,Cuesta de Serafina Salinas 51,23157,Segovia,Spain,37.434694,-2.921955,+34972 69 93 85
Patricio,Gordillo,male,2000-10-01,es,C. de Gustavo Rojas 61 Apt. 01 ,18620,Las Palmas,Spain,36.973717,-3.514777,+34888 969 480
Nidia,Luque,female,2004-12-26,es,Paseo de Casemiro Bayona 133 Puerta 0 ,35978,Madrid,Spain,41.04463,0.989662,+34 923656586
Claudia,Cifuentes,female,1957-07-31,es,Pasadizo de Francisco Jose Arellano 5,43120,Valladolid,Spain,42.449717,-3.316377,+34845 71 92 19
Amelia,Gárate,female,1969-02-03,es,Ronda de Gema Cordero 85,21459,Ciudad,Spain,41.384374,0.669151,+34925505051
Danilo,Ortiz,male,1944-07-01,es,Glorieta Gerónimo Riba 82 Apt. 90 ,50821,Navarra,Spain,43.266254,-6.726705,+34 862131869
Lucio,Somoza,male,2004-08-01,es,Calle Calisto Bustamante 78,22328,Huesca,Spain,41.458867,-6.377642,+34 820 61 61 88
Armando,Borja,male,1979-03-25,es,Plaza Antonio Milla 36 Apt. 84 ,06844,Las Palmas,Spain,38.937513,-0.579191,+34 901462227
Otilia,Barreda,female,1941-07-25,es,Avenida María Jesús Company 4,19809,La Rioja,Spain,42.671366,-6.003637,+34875 22 85 83
María Cristina,Quero,female,1935-09-14,es,Acceso de Inmaculada Arnau 72 Piso 6 ,01490,Huelva,Spain,42.290669,-4.845422,+34843 69 88 82
Norberto,Morell,male,2000-08-24,es,Ronda Alberto Báez 880 Piso 8 ,30652,Asturias,Spain,38.809371,-0.646679,+34 828896235
Hortensia,Cárdenas,female,1943-03-01,es,Via Lina Abella 60 Puerta 8 ,30382,Baleares,Spain,41.489916,-4.509044,+34 847 915 477
Felicidad,Oliver,female,1952-05-06,es,Pasadizo de Eligia Cabrera 674 Piso 2 ,06387,Huelva,Spain,40.015657,-5.230752,+34844 205 433
Plinio,Tejero,male,1960-07-09,es,Camino Jacinta Sierra 5 Apt. 43 ,11041,Cuenca,Spain,41.190531,-0.597534,+34 971173526
Eutropio,Martín,male,2004-10-20,es,Pasaje Kike Arce 81 Puerta 0 ,42754,León,Spain,43.147173,-2.520829,+34 941216626
Fernando,Perea,male,2006-11-26,es,Cuesta Cristóbal Rocha 4,14491,Sevilla,Spain,42.600964,-8.417379,+34 827 85 81 52
Gonzalo,Paz,male,1972-05-09,es,Callejón de Eufemia Montenegro 68 Piso 5 ,17563,Badajoz,Spain,41.666485,1.50139,+34819 92 42 48
Fidela,Contreras,female,1962-07-05,es,Alameda Pepita Taboada 84,37909,Ciudad,Spain,39.212886,-5.50723,+34924184024
Socorro,Tomás,female,1974-04-24,es,Glorieta Jorge Cañas 428 Puerta 7 ,12457,Guadalajara,Spain,37.331174,-5.392217,+34 881226230
Haydée,Montalbán,female,1985-12-14,es,Pasadizo de Marisela Querol 397,31146,Alicante,Spain,40.760742,-6.364053,+34881 952 063
Gracia,Navarrete,female,1965-04-03,es,Cuesta Rosendo Alcolea 38 Apt. 96 ,51145,Córdoba,Spain,40.60908,-5.014713,+34 826 39 29 63
Conrado,Adán,male,1959-07-09,es,Cañada Renato Cifuentes 5,15923,Girona,Spain,37.621503,-4.947064,+34 923399451
Berto,Ropero,male,1948-06-24,es,Callejón de Balduino Salas 37,31771,Sevilla,Spain,41.133118,-0.622628,+34 942355107
José Mari,Lamas,male,1940-06-06,es,Plaza Ciro Millán 41 Piso 5 ,23913,Navarra,Spain,42.497858,-3.983704,+34 983 285 643
Nazaret,Chamorro,male,1977-05-29,es,Vial de Charo Mínguez 7 Apt. 59 ,13557,Burgos,Spain,38.378152,-2.397383,+34980 82 17 37
Gastón,Castañeda,male,1970-10-18,es,Avenida Vera Domingo 21 Piso 0 ,31820,Murcia,Spain,36.421077,-5.775205,+34 888 18 55 42
Azucena,Acuña,female,1967-10-27,es,Via Daniel Galindo 88 Apt. 16 ,45417,Jaén,Spain,43.017715,-4.486229,+34 836 10 90 46
María Ángeles,Alarcón,female,2002-08-08,es,Calle Georgina Tolosa 75,46931,Asturias,Spain,43.376217,-3.017112,+34736 09 53 98
Nicanor,Torrecilla,male,1972-11-08,es,Camino de Onofre Coca 9 Piso 2 ,33651,Ciudad,Spain,40.73181,0.085962,+34 902862807
Constanza,Álvarez,female,1981-07-29,es,Via de Marcio Jerez 9 Puerta 3 ,34443,Girona,Spain,37.635141,-1.958793,+34844 358 885
Melisa,Sandoval,female,1989-01-30,es,Plaza de Lucía Duran 4,15934,Segovia,Spain,38.779443,-4.552981,+34 986874486
Heliodoro,Saura,male,1998-07-27,es,C. Pía Feijoo 96,32654,Castellón,Spain,42.528373,-2.31596,+34988 449 850
Lourdes,Folch,female,1971-03-23,es,Ronda de Marisol Rosselló 6,27929,Alicante,Spain,38.909628,-0.520408,+34964 74 80 97
Jacobo,Morata,male,1998-12-01,es,Alameda Eugenia Villaverde 706,31203,Jaén,Spain,43.321142,-8.115817,+34 920 39 44 74
Roque,Iglesia,male,1999-02-16,es,Pasaje de Sabina Beltrán 45,01349,Cádiz,Spain,41.727816,-3.228211,+34 824619988
Ariadna,Mariño,female,1980-11-16,es,Glorieta de Marcelino Capdevila 22 Piso 8 ,49837,Albacete,Spain,39.6465,-1.493474,+34 901 330 459
Andrea,Ribas,female,1969-05-13,es,Cañada de Isidoro Contreras 49 Piso 1 ,18087,Palencia,Spain,40.946231,-4.138692,+34 888 26 54 12
Cayetano,Parejo,male,1939-12-19,es,Pasadizo Renato Suárez 38,48669,Cáceres,Spain,39.878054,-1.419352,+34 740155224
Marcela,Martin,female,1945-08-15,es,Calle Eligia Ayllón 20 Puerta 9 ,35004,Cáceres,Spain,42.311599,1.838792,+34947 429 601
Paz,Egea,female,1947-09-09,es,Cañada de Marisol Ruiz 826,04758,Zamora,Spain,41.625433,2.268143,+34 986132708
Yésica,Llorente,female,1960-05-20,es,Glorieta de Iker Agullo 367,48998,Huesca,Spain,42.753045,-6.429449,+34 975 119 556
Anacleto,Zaragoza,male,1965-06-09,es,Pasaje de José Antonio Gibert 24,40840,Guadalajara,Spain,42.466909,0.254118,+34946857682
Eladio,Oliva,male,1964-03-11,es,Avenida Adrián Pérez 98 Puerta 7 ,14637,Murcia,Spain,38.175091,-3.731885,+34 923 347 272
Gabino,Expósito,male,1967-07-05,es,Vial de Íñigo Garcia 55 Puerta 6 ,26519,Zamora,Spain,42.359564,-6.222861,+34 819 332 756
Epifanio,Carrasco,male,2005-09-16,es,Callejón Dan Tomé 640,02363,Valladolid,Spain,39.372259,-2.66378,+34 944061068
Leticia,Alberola,female,1997-01-05,es,C. de Joel Hierro 3,09303,Málaga,Spain,38.754442,-6.618144,+34981 81 47 88
Jacobo,Cantero,male,2006-10-03,es,Pasadizo Anastasio Bautista 97,38083,Granada,Spain,39.168247,-3.922666,+34 987307507
Dora,Pallarès,female,2004-12-05,es,Cañada de Dan Real 538,51969,Melilla,Spain,43.079094,-3.201577,+34 881 63 19 92
Bartolomé,Gomis,male,1976-09-03,es,Via de José Adán 38 Piso 3 ,47383,Asturias,Spain,38.225083,-4.515397,+34 822 469 771
Anna,Gómez,female,1991-07-12,es,Camino de Trinidad Salamanca 19,05067,Lugo,Spain,41.394244,-5.904618,+34944 664 678
Yago,Sanz,male,1948-04-29,es,Avenida Rico Vidal 429,34905,Sevilla,Spain,41.429493,-0.575077,+34 988369471
Severo,Quintero,male,1967-10-02,es,Paseo de Aarón Valenzuela 2,31916,Cantabria,Spain,42.312459,2.735285,+34 848077704
Fidel,Suárez,male,1991-04-27,es,Plaza Edelmiro Campillo 59 Puerta 5 ,45388,Barcelona,Spain,41.008251,-4.382235,+34 971577580
Yésica,Sáez,female,1966-04-20,es,Pasadizo Lina Suárez 86,24684,Cádiz,Spain,40.148698,-0.698687,+34945 057 137
Sabina,Redondo,female,1967-09-29,es,Paseo de Alfonso Morcillo 36,18620,Huelva,Spain,38.520228,-5.506003,+34980 359 627
Ciríaco,Garcés,male,1950-07-06,es,Rambla Custodio Salinas 6 Piso 5 ,42115,León,Spain,39.26309,-4.331485,+34875 78 74 25
Inocencio,Marin,male,1964-06-12,es,Ronda Estrella Bauzà 5,03425,Salamanca,Spain,42.660044,-4.337431,+34921 01 93 11
Bernardino,Campo,male,1937-05-14,es,Via Jorge Arévalo 62 Piso 8 ,02846,Badajoz,Spain,39.661865,-2.813628,+34 973 129 010
Merche,Sandoval,female,1971-03-21,es,Alameda Irene Ramirez 9,05178,Valladolid,Spain,36.43015,-5.085767,+34 716 013 353
Eva,Diaz,female,1967-09-04,es,Camino América Marco 258,33506,Sevilla,Spain,42.330987,-4.451893,+34 986 70 50 31
María,Valenzuela,female,1987-08-02,es,Cañada Juan Sáenz 70,23653,Sevilla,Spain,41.449039,-4.015853,+34 876 760 225
Iván,Silva,male,1985-03-02,es,Urbanización Mariano Valcárcel 10,01559,Albacete,Spain,41.729799,1.301882,+34 951906917
Cebrián,Córdoba,male,1952-09-26,es,Callejón de Ruperta Vara 50 Apt. 39 ,15943,Ávila,Spain,36.894336,-3.170098,+34 884 194 383
Vito,Abascal,male,2001-03-08,es,Pasaje Micaela Molins 87 Piso 6 ,47597,Álava,Spain,37.543411,-3.255816,+34 815 265 271
Fito,Valbuena,male,1985-10-30,es,Pasadizo de Luis Donaire 54 Piso 1 ,50602,Valladolid,Spain,37.624525,-1.627056,+34820 38 38 47
Florinda,Morante,female,1946-10-12,es,Ronda Gabriel Agustí 84 Apt. 32 ,17809,Lugo,Spain,43.037087,-7.551113,+34821806614
Apolonia,Ribera,female,1951-01-17,es,Rambla Laura Águila 9,51449,Tarragona,Spain,42.397745,-6.03229,+34 827943394
Hector,Jerez,male,1990-08-19,es,Vial de Dolores Zamorano 8,23649,Granada,Spain,37.551946,-1.661482,+34847 49 73 87
Yolanda,Garmendia,female,1943-04-20,es,Ronda de Piedad Barreda 640 Piso 8 ,26054,Ciudad,Spain,37.161406,-4.643336,+34853 43 90 10
Cleto,Piñol,male,1971-10-01,es,Glorieta Sergio Sales 89,05388,Pontevedra,Spain,41.089299,-6.170497,+34944 75 64 48
Irma,Águila,female,1978-02-22,es,C. de Rosendo Alarcón 60,02395,Huesca,Spain,37.548173,-3.232085,+34900 28 18 68
Luis,Folch,male,1949-06-12,es,Cuesta Sonia Plana 23,34894,Navarra,Spain,39.628479,-4.193206,+34 927 452 674
Emilia,Rey,female,1989-06-27,es,Pasadizo de Maximiliano Andrade 995 Puerta 6 ,36956,Las Palmas,Spain,42.887848,-1.086962,+34 945 75 92 65
Maite,Aznar,female,1942-01-25,es,Rambla Manola Aguilera 6,51730,Albacete,Spain,42.066532,-2.468216,+34 980 065 203
Leandra,Expósito,female,1944-03-31,es,Via Tania Morán 15,33199,Melilla,Spain,43.149389,-3.965202,+34979 77 54 85
Elvira,Casanovas,female,1968-06-22,es,Plaza Goyo Machado 36,42741,La Coruña,Spain,39.644139,-4.881413,+34 882 16 93 60
Nicolás,Bayón,male,1976-08-01,es,Callejón Delfina Llamas 3,10366,La Coruña,Spain,38.409516,-3.819573,+34 901 651 917
Isaac,Bonet,male,1936-02-22,es,Via Filomena Pascual 1,11239,Álava,Spain,41.005533,-0.260149,+34874474844
Plácido,Moreno,male,1990-11-21,es,Paseo Poncio Catalá 168,37962,Jaén,Spain,38.292788,-5.193311,+34 931649490
Berto,Ayllón,male,1984-04-28,es,Glorieta de Leonor Menéndez 17 Piso 6 ,36113,La Coruña,Spain,41.710106,-1.501639,+34800 131 293
Abigaíl,Tamayo,female,1967-03-29,es,Ronda de Adora Río 24 Apt. 37 ,32012,Valencia,Spain,39.011299,-3.45202,+34882 537 068
Sonia,Carballo,female,1982-08-13,es,Cañada Ramona Román 65,51091,Ceuta,Spain,39.313767,-4.632667,+34 945 31 31 92
Ofelia,Barrena,female,1941-05-31,es,Rambla de Vidal Alsina 94,24000,Huelva,Spain,41.788351,-1.8895,+34 828 765 374
Yago,Lastra,male,1993-11-11,es,Ronda de Primitivo Abad 304 Puerta 5 ,29360,Palencia,Spain,38.582093,-7.220124,+34 842 936 042
Mariano,Plana,male,1938-04-09,es,Vial de Silvestre Samper 3,34313,Castellón,Spain,39.682498,-4.883006,+34826483681
Augusto,Coronado,male,1977-12-30,es,Paseo de Isaac Castell 4,07295,Valencia,Spain,40.696695,-4.539409,+34947 084 745
Priscila,Oliver,female,1960-10-06,es,C. Tere Almeida 734 Piso 8 ,18043,Albacete,Spain,38.550941,-0.215473,+34 983655582
Rafael,Lucas,male,1964-05-15,es,Vial Milagros Vidal 302 Puerta 9 ,31248,Toledo,Spain,41.303536,-5.721138,+34 945 650 653
Wilfredo,Tejera,male,1982-03-12,es,Paseo Juan Carlos Amaya 2 Apt. 89 ,49242,Valladolid,Spain,38.20956,-4.436503,+34847962596
Aureliano,Valero,male,1948-11-20,es,Cuesta de Asdrubal Vargas 68 Piso 5 ,43257,Córdoba,Spain,37.458147,-7.381892,+34971 22 64 23
Isa,Abascal,female,1944-04-19,es,C. de Tito Tamarit 3 Puerta 1 ,22810,Burgos,Spain,42.118649,-7.717328,+34 844 723 855
Yaiza,Bello,female,2001-07-08,es,Vial Bernardino Aguirre 1 Piso 3 ,46804,Las Palmas,Spain,41.593536,-1.176968,+34 817 32 65 40
Susana,Bas,female,1982-02-27,es,Calle de Noa Quirós 8,49092,Guadalajara,Spain,40.072666,-4.255626,+34826 097 275
Rosenda,Andres,female,2006-07-30,es,Urbanización Fortunata Ocaña 73 Apt. 79 ,29074,Castellón,Spain,40.44217,-3.852249,+34 843 687 000
Timoteo,Tejera,male,1985-08-10,es,Calle Florentino Bárcena 9 Apt. 20 ,50084,Sevilla,Spain,38.454484,-7.197395,+34800 482 598
Trinidad,Cerdán,female,1984-09-27,es,Acceso de Reina Lloret 23 Piso 7 ,02524,Baleares,Spain,42.135352,2.155472,+34900256377
Lucho,Camino,male,1999-05-09,es,Cañada Gema Céspedes 421 Puerta 4 ,36992,Ourense,Spain,40.811667,-4.891478,+34 972690894
Guiomar,Navarro,male,1950-06-03,es,Ronda Eloísa Alcolea 2,50450,Burgos,Spain,38.118327,-2.954866,+34 948 01 51 45
Claudia,Terrón,female,1957-08-01,es,Via de Hermenegildo Portero 475 Puerta 6 ,32826,Guipúzcoa,Spain,42.231457,-7.057608,+34985465185
Cosme,Larrea,male,1964-12-25,es,Callejón de Fulgencio Carbó 41 Apt. 93 ,32063,Lugo,Spain,40.184574,-6.167413,+34922 21 95 02
Dionisio,Pizarro,male,1979-02-05,es,Callejón de Gustavo Prieto 31 Piso 9 ,05556,Teruel,Spain,42.704598,-6.398395,+34923 792 875
Alba,Guerrero,female,1941-12-29,es,Acceso de Íñigo Reig 59,10997,Murcia,Spain,41.215276,-4.689822,+34947 106 289
Jordi,Acosta,male,1975-04-06,es,Acceso Cayetana Santamaría 282,19658,Zaragoza,Spain,41.25398,0.067494,+34 921 54 55 79
Haroldo,Lorenzo,male,2003-08-16,es,Paseo de Estrella Amador 60 Apt. 99 ,50568,Huelva,Spain,40.090286,-1.003808,+34807 02 97 06
Virginia,Quintana,female,1985-05-05,es,Callejón Feliciana Buendía 3 Piso 0 ,24866,Lleida,Spain,41.611013,-4.448487,+34 717871470
Vanesa,Rivera,female,1975-11-24,es,Paseo de Mateo Cordero 60,11692,Cáceres,Spain,41.989553,-4.947155,+34 731 42 75 91
Azeneth,Pino,female,1939-04-17,es,Pasaje de Josué Morán 365 Piso 2 ,11995,Madrid,Spain,40.290245,-1.534795,+34842 53 67 36
Elvira,Barberá,female,1961-06-15,es,Ronda Nicanor Pastor 87,44646,Pontevedra,Spain,41.655754,-0.387437,+34984 45 00 73
Germán,Gargallo,male,1937-10-17,es,Cañada Moreno Gracia 9 Piso 5 ,09362,Sevilla,Spain,39.238655,-0.688097,+34887546763
Rafaela,Sebastián,female,1946-06-07,es,Calle de Casemiro Esparza 830,25992,Albacete,Spain,42.113681,-7.135897,+34979 70 76 42
Maximino,Losa,male,1956-04-13,es,Alameda Nacio Macías 54,14026,Tarragona,Spain,41.014297,-1.283558,+34 882 312 963
